movieId,title,genres,tmdbId,movie_idx
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,626.0,7017
25773,Little Caesar (1931),Crime|Drama,27899.0,7018
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance,5729.0,7019
25777,Monkey Business (1931),Comedy,13911.0,7020
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,48365.0,7021
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller,31592.0,7022
25788,Scarface (1932),Crime|Drama,877.0,7023
25789,Shanghai Express (1932),Adventure|Drama|Romance,875.0,7024
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama,28268.0,7025
25793,Vampyr (1932),Fantasy|Horror,779.0,7026
25795,Dinner at Eight (1933),Comedy|Drama|Romance,39130.0,7027
25797,Gold Diggers of 1933 (1933),Musical,31511.0,7028
25798,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,3031.0,7029
25801,She Done Him Wrong (1933),Comedy|Romance,43595.0,7030
25802,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy,43149.0,7031
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,43904.0,7032
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,24106.0,7033
25818,"Informer, The (1935)",Crime|Drama,43896.0,7034
25825,Fury (1936),Drama|Film-Noir,14615.0,7035
25826,Libeled Lady (1936),Comedy|Romance,31773.0,7036
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,24807.0,7037
25828,"Petrified Forest, The (1936)",Crime|Drama|Romance,17030.0,7038
25833,Camille (1936),Drama|Romance,43874.0,7039
25834,Captains Courageous (1937),Adventure|Drama,16515.0,7040
25835,Dead End (1937),Crime|Drama|Film-Noir,27973.0,7041
25839,Nothing Sacred (1937),Comedy|Drama|Romance,37650.0,7042
25840,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance,43867.0,7043
25841,Stage Door (1937),Drama,43864.0,7044
25842,Topper (1937),Comedy|Fantasy|Romance,23101.0,7045
25850,Holiday (1938),Comedy|Drama|Romance,16274.0,7046
25852,Gaslight (1940),Mystery|Thriller,55207.0,7047
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,37698.0,7048
25856,Wuthering Heights (1939),Drama|Romance,3084.0,7049
25865,"Letter, The (1940)",Drama|Film-Noir,17801.0,7050
25866,"Sea Hawk, The (1940)",Action|Adventure|Romance,26201.0,7051
25868,Ball of Fire (1941),Comedy|Romance,29884.0,7052
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,38914.0,7053
25886,Random Harvest (1942),Drama|Romance,22387.0,7054
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance,18727.0,7055
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War,41355.0,7056
25898,Day of Wrath (Vredens dag) (1943),Drama,41391.0,7057
25899,Cover Girl (1944),Comedy|Musical,21622.0,7058
25900,"Curse of the Cat People, The (1944)",Drama,28436.0,7059
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War,22638.0,7060
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller,21451.0,7061
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,42879.0,7062
25906,Mr. Skeffington (1944),Drama|Romance,43307.0,7063
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,17136.0,7064
25914,"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",Drama,9797.0,7065
25916,They Were Expendable (1945),Drama|War,18771.0,7066
25918,"Tree Grows in Brooklyn, A (1945)",Drama,30177.0,7067
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,16090.0,7068
25923,Great Expectations (1946),Drama,14320.0,7069
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,20246.0,7070
25929,Nightmare Alley (1947),Drama|Film-Noir,19169.0,7071
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,43461.0,7072
25934,3 Godfathers (1948),Drama|Western,29244.0,7073
25937,Easter Parade (1948),Musical|Romance,29380.0,7074
25938,Fort Apache (1948),Western,37347.0,7075
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,3766.0,7076
25941,Letter from an Unknown Woman (1948),Drama|Romance,946.0,7077
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,20482.0,7078
25945,They Live by Night (1949),Crime|Film-Noir|Romance,44190.0,7079
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,41609.0,7080
25947,Unfaithfully Yours (1948),Comedy,33115.0,7081
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,45578.0,7082
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,4558.0,7083
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,25209.0,7084
25961,"Gunfighter, The (1950)",Action|Western,17409.0,7085
25962,King Solomon's Mines (1950),Action|Adventure|Romance,43388.0,7086
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,800.0,7087
25971,Carrie (1952),Drama|Romance,43358.0,7088
25975,"Life of Oharu, The (Saikaku ichidai onna) (1952)",Drama,43364.0,7089
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi,3023.0,7090
25993,Magnificent Obsession (1954),Drama|Romance,13457.0,7091
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,31372.0,7092
25996,"Star Is Born, A (1954)",Drama|Musical,3111.0,7093
25999,The Wild One (1953),Drama,28696.0,7094
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,44026.0,7095
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,803.0,7096
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,31374.0,7097
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War,36439.0,7098
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War,33319.0,7099
26010,Carousel (1956),Musical|Romance,28100.0,7100
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,31378.0,7101
26021,Jailhouse Rock (1957),Crime|Drama|Musical|Romance,15697.0,7102
26025,"Spirit of St. Louis, The (1957)",Adventure|Drama,18776.0,7103
26038,Teacher's Pet (1958),Comedy|Romance,43137.0,7104
26043,"Vikings, The (1958)",Action|Adventure,42661.0,7105
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,34528.0,7106
26049,Fires on the Plain (Nobi) (1959),Drama|War,31427.0,7107
26051,"Nun's Story, The (1959)",Drama,27029.0,7108
26052,Pickpocket (1959),Crime|Drama,690.0,7109
26055,Floating Weeds (Ukigusa) (1959),Drama,46918.0,7110
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,31589.0,7111
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,34530.0,7112
26078,Advise and Consent (1962),Drama,17185.0,7113
26082,Harakiri (Seppuku) (1962),Drama,14537.0,7114
26083,"Loneliness of the Long Distance Runner, The (1962)",Drama,16103.0,7115
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,13671.0,7116
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,11085.0,7117
26090,"Easy Life, The (Il Sorpasso) (1962)",Comedy|Drama,24188.0,7118
26094,"Eclisse, L' (Eclipse) (1962)",Drama,21135.0,7119
26101,McLintock! (1963),Comedy|Western,15263.0,7120
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime,25253.0,7121
26111,Becket (1964),Drama,15421.0,7122
26113,"Best Man, The (1964)",Comedy|Drama,37315.0,7123
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,10299.0,7124
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller,24229.0,7125
26119,"Naked Kiss, The (1964)",Drama,26031.0,7126
26122,Onibaba (1964),Drama|Horror|War,3763.0,7127
26123,Robin and the 7 Hoods (1964),Comedy|Crime|Musical,17696.0,7128
26124,Robinson Crusoe on Mars (1964),Sci-Fi,7348.0,7129
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror,28504.0,7130
26128,What a Way to Go! (1964),Comedy|Musical|Romance,23574.0,7131
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,17295.0,7132
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,13187.0,7133
26134,Dracula: Prince of Darkness (1966),Horror|Mystery,17102.0,7134
26138,"Hill, The (1965)",Drama|War,24395.0,7135
26139,In Harm's Way (1965),Drama|War,37921.0,7136
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,42731.0,7137
26148,"Train, The (1964)",Action|Thriller|War,3482.0,7138
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,895.0,7139
26151,Au Hasard Balthazar (1966),Crime|Drama,20108.0,7140
26152,Batman (1966),Action|Adventure|Comedy,2661.0,7141
26153,Grand Prix (1966),Drama,20379.0,7142
26155,Khartoum (1966),Action|Adventure|Drama|War,29710.0,7143
26157,Manos: The Hands of Fate (1966),Horror,22293.0,7144
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,789.0,7145
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,45706.0,7146
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy,11047.0,7147
26163,Don't Look Back (1967),Documentary|Musical,135.0,7148
26164,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy,33257.0,7149
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,17905.0,7150
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama,4191.0,7151
26171,Play Time (a.k.a. Playtime) (1967),Comedy,10227.0,7152
26172,Point Blank (1967),Action|Crime|Drama|Thriller,26039.0,7153
26174,The Shooting (1966),Western,42701.0,7154
26176,Titicut Follies (1967),Documentary|Drama,41212.0,7155
26178,Two for the Road (1967),Comedy|Drama|Romance,5767.0,7156
26181,"War Wagon, The (1967)",Action|Western,27277.0,7157
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,9929.0,7158
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,20873.0,7159
26187,Head (1968),Comedy|Fantasy|Musical,18193.0,7160
26189,"I Love You, Alice B. Toklas! (1968)",Comedy,42623.0,7161
26198,"Yours, Mine and Ours (1968)",Children|Comedy,27983.0,7162
26199,Alice's Restaurant (1969),Comedy|Drama,5638.0,7163
26203,Colossus: The Forbin Project (1970),Sci-Fi|Thriller,14801.0,7164
26204,Death Rides a Horse (Da uomo a uomo) (1967),Action|Western,49397.0,7165
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance,48831.0,7166
26219,Brewster McCloud (1970),Comedy,26525.0,7167
26222,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy,33205.0,7168
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,2860.0,7169
26226,"Hi, Mom! (1970)",Comedy,42589.0,7170
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",Drama|Romance,31304.0,7171
26230,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance,38222.0,7172
26231,Performance (1970),Crime|Drama|Thriller,26606.0,7173
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,20848.0,7174
26237,Zabriskie Point (1970),Drama|Romance,2998.0,7175
26240,"Beguiled, The (1971)",Drama|Thriller|War,31906.0,7176
26241,The Devils (1971),Drama,31767.0,7177
26242,Duel (1971),Action|Mystery|Thriller,839.0,7178
26246,Johnny Got His Gun (1971),Drama|War,16328.0,7179
26248,Let's Scare Jessica to Death (1971),Horror|Mystery,16154.0,7180
26249,They Call Me Trinity (1971),Comedy|Western,9394.0,7181
26252,"New Leaf, A (1971)",Comedy|Romance,36850.0,7182
26256,Support Your Local Gunfighter (1971),Comedy|Romance|Western,18287.0,7183
26257,Sweet Sweetback's Baadasssss Song (1971),Crime|Drama|Thriller,5822.0,7184
26258,"Topo, El (1970)",Fantasy|Western,13041.0,7185
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,18250.0,7186
26268,The Tall Blond Man with One Black Shoe (1972),Comedy|Mystery,12089.0,7187
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime,41471.0,7188
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure,17810.0,7189
26271,Lady Sings the Blues (1972),Drama|Musical,23148.0,7190
26280,Traffic (Trafic) (1971),Comedy,11378.0,7191
26282,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)",Comedy,760.0,7192
26283,Charley Varrick (1973),Crime|Drama|Thriller,27331.0,7193
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,1410.0,7194
26289,Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller,31943.0,7195
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western,9474.0,7196
26299,Phase IV (1974),Horror|Sci-Fi|Thriller,59189.0,7197
26301,Save the Tiger (1973),Drama,38714.0,7198
26302,Scarecrow (1973),Drama,31587.0,7199
26303,Sisters (1973),Horror|Thriller,22307.0,7200
26306,Theatre of Blood (1973),Comedy|Horror|Mystery,28498.0,7201
26313,California Split (1974),Comedy|Drama,32044.0,7202
26317,Emmanuelle (1974),Drama|Romance,24402.0,7203
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama,5558.0,7204
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),Drama|Horror|Sci-Fi,3043.0,7205
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,16246.0,7206
26324,Harry and Tonto (1974),Comedy|Drama,42448.0,7207
26325,Hearts and Minds (1974),Documentary|War,42449.0,7208
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,8327.0,7209
26336,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",Comedy|Crime|Mystery,29859.0,7210
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,9385.0,7211
26342,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller,1835.0,7212
26344,French Connection II (1975),Action|Crime|Drama|Thriller,10711.0,7213
26345,"Great Waldo Pepper, The (1975)",Drama|Romance,19740.0,7214
26346,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",Drama,1829.0,7215
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,43430.0,7216
26349,Night Moves (1975),Crime|Thriller,32042.0,7217
26350,"Passenger, The (Professione: reporter) (1975)",Drama,9652.0,7218
26359,1900 (Novecento) (1976),Drama|War,3870.0,7219
26360,"Small Change (Argent de poche, L') (1976)",Comedy|Drama,1660.0,7220
26365,Futureworld (1976),Sci-Fi|Thriller,10640.0,7221
26366,Harlan County U.S.A. (1976),Documentary,33324.0,7222
26370,"Message, The (a.k.a. Mohammad: Messenger of God) (1976)",Adventure|Drama|War,26842.0,7223
26371,The Missouri Breaks (1976),Drama|Western,42252.0,7224
26375,Silver Streak (1976),Action|Comedy|Crime,11558.0,7225
26378,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?) (1976),Horror|Mystery|Thriller,43751.0,7226
26379,Jesus of Nazareth (1977),Drama,2413.0,7227
26383,Demon Seed (1977),Horror|Sci-Fi|Thriller,18775.0,7228
26386,High Anxiety (1977),Comedy|Thriller,12535.0,7229
26391,"New York, New York (1977)",Drama|Musical|Romance,12637.0,7230
26393,Sorcerer (1977),Action|Thriller,38985.0,7231
26394,"Turning Point, The (1977)",Drama|Romance,61280.0,7232
26395,"Rutles: All You Need Is Cash, The (1978)",Comedy,16378.0,7233
26398,Capricorn One (1978),Drama|Sci-Fi|Thriller,11935.0,7234
26399,Five Deadly Venoms (1978),Action,13481.0,7235
26400,Gates of Heaven (1978),Documentary,24998.0,7236
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,11537.0,7237
26414,"Wedding, A (1978)",Comedy|Drama,45695.0,7238
26417,French Fried Vacation 2 (Les bronzés font du ski) (1979),Comedy,33701.0,7239
26422,Hair (1979),Comedy|Drama|Musical,10654.0,7240
26425,"In-Laws, The (1979)",Action|Comedy,19827.0,7241
26431,Opening Night (1977),Drama,33665.0,7242
26462,Bad Boys (1983),Crime|Drama|Thriller,13633.0,7243
26463,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War,14087.0,7244
26464,Blue Thunder (1983),Action|Crime|Drama,6341.0,7245
26465,D.C. Cab (1983),Action|Comedy,27679.0,7246
26467,"Day After, The (1983)",Drama|Sci-Fi,7012.0,7247
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,15251.0,7248
26472,"Norte, El (1984)",Adventure|Drama,17435.0,7249
26476,Merry Christmas Mr. Lawrence (1983),Drama|War,11948.0,7250
26479,"Pirates of Penzance, The (1983)",Adventure|Comedy|Musical|Romance,15716.0,7251
26485,Rumble Fish (1983),Drama,232.0,7252
26487,Star 80 (1983),Drama,30707.0,7253
26488,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller,12633.0,7254
26491,To Be or Not to Be (1983),Comedy|Romance|War,22998.0,7255
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,15301.0,7256
26493,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",Drama|Mystery|Thriller,29140.0,7257
26494,Suburbia (1984),Drama,28054.0,7258
26495,Yellowbeard (1983),Action|Adventure|Comedy,11609.0,7259
26497,Another Country (1984),Drama|Romance,31939.0,7260
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,48677.0,7261
26509,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi,19596.0,7262
26512,"Hit, The (1984)",Crime|Drama|Thriller,19621.0,7263
26513,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi,10179.0,7264
26521,Racing with the Moon (1984),Comedy|Drama|Romance,47359.0,7265
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,27414.0,7266
26524,"Times of Harvey Milk, The (1984)",Documentary,33138.0,7267
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,8221.0,7268
26529,Asterix vs. Caesar (Astérix et la surprise de César) (1985),Adventure|Animation|Children|Comedy,8868.0,7269
26539,Death of a Salesman (1985),Drama,12615.0,7270
26540,Demons (Dèmoni) (1985),Horror,14029.0,7271
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,9056.0,7272
26550,Mishima: A Life in Four Chapters (1985),Drama,27064.0,7273
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,10176.0,7274
26555,Spies Like Us (1985),Comedy,9080.0,7275
26558,"Stuff, The (1985)",Comedy|Horror|Mystery|Sci-Fi,18502.0,7276
26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War,41205.0,7277
26561,Vision Quest (1985),Drama|Romance,30069.0,7278
26562,White Nights (1985),Drama,16082.0,7279
26564,'Round Midnight (1986),Drama|Musical,14670.0,7280
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy,9318.0,7281
26567,Club Paradise (1986),Comedy,26555.0,7282
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,24657.0,7283
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,11471.0,7284
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,,7285
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,4043.0,7286
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,8852.0,7287
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,30421.0,7288
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,18305.0,7289
26616,Cobra Verde (1987),Adventure|Drama,11513.0,7290
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,16296.0,7291
26630,Moonwalker (1988),Musical,13192.0,7292
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,18917.0,7293
26644,Landscape in the Mist (Topio stin omichli) (1988),Drama,47795.0,7294
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,16859.0,7295
26663,Monsieur Hire (1989),Crime|Romance|Thriller,38695.0,7296
26676,Almost an Angel (1990),Comedy,25943.0,7297
26680,Cry-Baby (1990),Comedy|Musical|Romance,9768.0,7298
26681,Bullet in the Head (1990),Action|Drama|War,11909.0,7299
26684,Frankenhooker (1990),Comedy|Horror,27274.0,7300
26686,Ghost Dad (1990),Comedy|Fantasy,10485.0,7301
26688,Hard to Kill (1990),Action|Crime|Drama,9569.0,7302
26691,I Hired a Contract Killer (1990),Comedy|Drama,7975.0,7303
26694,Ju Dou (1990),Drama,41821.0,7304
26695,"Krays, The (1990)",Drama,21344.0,7305
26696,Lionheart (1990),Action,9399.0,7306
26698,Narrow Margin (1990),Crime|Thriller,31597.0,7307
26699,Close-Up (Nema-ye Nazdik) (1990),Drama,30017.0,7308
26700,Nuns on the Run (1990),Comedy|Crime,11131.0,7309
26702,"Reflecting Skin, The (1990)",Drama|Horror|Thriller,21168.0,7310
26704,State of Grace (1990),Crime|Drama|Thriller,1662.0,7311
26710,"Welcome Home, Roxy Carmichael (1990)",Comedy|Drama,31923.0,7312
26712,35 Up (1991),Documentary,20562.0,7313
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,18311.0,7314
26717,Begotten (1990),Drama|Horror,1483.0,7315
26726,Dutch (1991),Comedy,25330.0,7316
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,4539.0,7317
26731,Homicide (1991),Crime|Drama|Thriller,22828.0,7318
26732,Johnny Stecchino (1991),Comedy,12776.0,7319
26734,"Kiss Before Dying, A (1991)",Thriller,31696.0,7320
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,17467.0,7321
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,34376.0,7322
26744,Once Around (1991),Drama,39233.0,7323
26745,Other People's Money (1991),Comedy|Drama|Romance,6463.0,7324
26746,Out for Justice (1991),Action|Crime|Drama|Thriller,14362.0,7325
26749,Prospero's Books (1991),Drama|Fantasy,5048.0,7326
26750,Quigley Down Under (1990),Adventure|Drama|Western,9588.0,7327
26758,All the Mornings of the World (Tous les matins du monde) (1991),Drama|Romance,41804.0,7328
26760,Wild Hearts Can't Be Broken (1991),Drama|Romance,23438.0,7329
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,13995.0,7330
26770,Diggstown (1992),Drama,19143.0,7331
26774,Innocent Blood (1992),Comedy|Horror,27381.0,7332
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,11621.0,7333
26778,Ladybugs (1992),Comedy,19087.0,7334
26782,"Mambo Kings, The (1992)",Drama|Musical,40082.0,7335
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama,38143.0,7336
26791,Shining Through (1992),Drama|Romance|Thriller|War,31962.0,7337
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,22590.0,7338
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,48150.0,7339
26797,Visions of Light: The Art of Cinematography (1992),Documentary,41778.0,7340
26803,House of Angels (Änglagård) (1992),Comedy|Drama,34683.0,7341
26812,Barbarians at the Gate (1993),Drama,27678.0,7342
26819,Fortress (1992),Action|Sci-Fi,12088.0,7343
26828,Mr. Nanny (1993),Action|Children|Comedy,19371.0,7344
26838,"Snapper, The (1993)",Comedy|Drama,12664.0,7345
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,7500.0,7346
26841,Splitting Heirs (1993),Comedy,20339.0,7347
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama,11143.0,7348
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),Drama,32764.0,7349
26861,Freaked (1993),Comedy|Sci-Fi,17796.0,7350
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,17809.0,7351
26870,Major League II (1994),Comedy,11067.0,7352
26871,My Father the Hero (1994),Comedy|Romance,10486.0,7353
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,19223.0,7354
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,37797.0,7355
26914,Trinity and Beyond (1995),Documentary,21846.0,7356
26915,Tromeo and Juliet (1996),Comedy|Drama,16233.0,7357
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,13063.0,7358
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama,8214.0,7359
26940,"Late Shift, The (1996)",Comedy,30330.0,7360
26947,Pusher (1996),Crime|Thriller,2061.0,7361
26965,"Boxer, The (1997)",Drama|Thriller,16992.0,7362
26966,"Brave, The (1997)",Drama,9956.0,7363
26974,Gummo (1997),Drama,18415.0,7364
26985,Nirvana (1997),Action|Sci-Fi,8765.0,7365
27003,Beowulf (1999),Action|Horror|Sci-Fi,5470.0,7366
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller,19846.0,7367
27006,RKO 281 (1999),Drama,50008.0,7368
27020,Gia (1998),Drama|Romance,14533.0,7369
27022,Thursday (1998),Action|Crime|Thriller,9812.0,7370
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,8697.0,7371
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery,22140.0,7372
27040,Rogue Trader (1999),Crime|Drama,21039.0,7373
27044,Breast Men (1997),Comedy|Drama,19850.0,7374
27067,"Pentagon Wars, The (1998)",Comedy|War,14439.0,7375
27073,Two Hands (1999),Comedy|Crime|Thriller,13428.0,7376
27109,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller,2487.0,7377
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,9597.0,7378
27152,Pitkä kuuma kesä (1999),Comedy|Drama,62825.0,7379
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,18491.0,7380
27162,He Died With a Felafel in His Hand (2001),Comedy,13777.0,7381
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance,11854.0,7382
27170,Cherry Falls (2000),Comedy|Horror|Mystery,12619.0,7383
